CVE_ENT,NOM_ENT,CVE_MUN,NOM_MUN,GM_2020
01,Aguascalientes,01001,Aguascalientes,Muy bajo
01,Aguascalientes,01002,Asientos,Muy bajo
01,Aguascalientes,01003,Calvillo,Muy bajo
01,Aguascalientes,01004,Cosío,Muy bajo
01,Aguascalientes,01005,Jesús María,Muy bajo
01,Aguascalientes,01006,Pabellón de Arteaga,Muy bajo
01,Aguascalientes,01007,Rincón de Romos,Muy bajo
01,Aguascalientes,01008,San José de Gracia,Muy bajo
01,Aguascalientes,01009,Tepezalá,Muy bajo
01,Aguascalientes,01010,El Llano,Muy bajo
01,Aguascalientes,01011,San Francisco de los Romo,Muy bajo
02,Baja California,02001,Ensenada,Muy bajo
02,Baja California,02002,Mexicali,Muy bajo
02,Baja California,02003,Tecate,Muy bajo
02,Baja California,02004,Tijuana,Muy bajo
02,Baja California,02005,Playas de Rosarito,Muy bajo
02,Baja California,02006,San Quintín,Medio
03,Baja California Sur,03001,Comondú,Muy bajo
03,Baja California Sur,03002,Mulegé,Muy bajo
03,Baja California Sur,03003,La Paz,Muy bajo
03,Baja California Sur,03008,Los Cabos,Muy bajo
03,Baja California Sur,03009,Loreto,Muy bajo
04,Campeche,04001,Calkiní,Bajo
04,Campeche,04002,Campeche,Muy bajo
04,Campeche,04003,Carmen,Muy bajo
04,Campeche,04004,Champotón,Bajo
04,Campeche,04005,Hecelchakán,Bajo
04,Campeche,04006,Hopelchén,Medio
04,Campeche,04007,Palizada,Medio
04,Campeche,04008,Tenabo,Bajo
04,Campeche,04009,Escárcega,Bajo
04,Campeche,04010,Calakmul,Alto
04,Campeche,04011,Candelaria,Alto
04,Campeche,04012,Seybaplaya,Bajo
05,Coahuila de Zaragoza,05001,Abasolo,Muy bajo
05,Coahuila de Zaragoza,05002,Acuña,Muy bajo
05,Coahuila de Zaragoza,05003,Allende,Muy bajo
05,Coahuila de Zaragoza,05004,Arteaga,Muy bajo
05,Coahuila de Zaragoza,05005,Candela,Bajo
05,Coahuila de Zaragoza,05006,Castaños,Muy bajo
05,Coahuila de Zaragoza,05007,Cuatro Ciénegas,Muy bajo
05,Coahuila de Zaragoza,05008,Escobedo,Bajo
05,Coahuila de Zaragoza,05009,Francisco I. Madero,Muy bajo
05,Coahuila de Zaragoza,05010,Frontera,Muy bajo
05,Coahuila de Zaragoza,05011,General Cepeda,Muy bajo
05,Coahuila de Zaragoza,05012,Guerrero,Bajo
05,Coahuila de Zaragoza,05013,Hidalgo,Bajo
05,Coahuila de Zaragoza,05014,Jiménez,Bajo
05,Coahuila de Zaragoza,05015,Juárez,Muy bajo
05,Coahuila de Zaragoza,05016,Lamadrid,Muy bajo
05,Coahuila de Zaragoza,05017,Matamoros,Muy bajo
05,Coahuila de Zaragoza,05018,Monclova,Muy bajo
05,Coahuila de Zaragoza,05019,Morelos,Muy bajo
05,Coahuila de Zaragoza,05020,Múzquiz,Muy bajo
05,Coahuila de Zaragoza,05021,Nadadores,Muy bajo
05,Coahuila de Zaragoza,05022,Nava,Muy bajo
05,Coahuila de Zaragoza,05023,Ocampo,Bajo
05,Coahuila de Zaragoza,05024,Parras,Muy bajo
05,Coahuila de Zaragoza,05025,Piedras Negras,Muy bajo
05,Coahuila de Zaragoza,05026,Progreso,Bajo
05,Coahuila de Zaragoza,05027,Ramos Arizpe,Muy bajo
05,Coahuila de Zaragoza,05028,Sabinas,Muy bajo
05,Coahuila de Zaragoza,05029,Sacramento,Muy bajo
05,Coahuila de Zaragoza,05030,Saltillo,Muy bajo
05,Coahuila de Zaragoza,05031,San Buenaventura,Muy bajo
05,Coahuila de Zaragoza,05032,San Juan de Sabinas,Muy bajo
05,Coahuila de Zaragoza,05033,San Pedro,Muy bajo
05,Coahuila de Zaragoza,05034,Sierra Mojada,Muy bajo
05,Coahuila de Zaragoza,05035,Torreón,Muy bajo
05,Coahuila de Zaragoza,05036,Viesca,Bajo
05,Coahuila de Zaragoza,05037,Villa Unión,Muy bajo
05,Coahuila de Zaragoza,05038,Zaragoza,Muy bajo
06,Colima,06001,Armería,Bajo
06,Colima,06002,Colima,Muy bajo
06,Colima,06003,Comala,Muy bajo
06,Colima,06004,Coquimatlán,Muy bajo
06,Colima,06005,Cuauhtémoc,Muy bajo
06,Colima,06006,Ixtlahuacán,Bajo
06,Colima,06007,Manzanillo,Muy bajo
06,Colima,06008,Minatitlán,Muy bajo
06,Colima,06009,Tecomán,Muy bajo
06,Colima,06010,Villa de Álvarez,Muy bajo
07,Chiapas,07001,Acacoyagua,Medio
07,Chiapas,07002,Acala,Medio
07,Chiapas,07003,Acapetahua,Alto
07,Chiapas,07004,Altamirano,Alto
07,Chiapas,07005,Amatán,Alto
07,Chiapas,07006,Amatenango de la Frontera,Alto
07,Chiapas,07007,Amatenango del Valle,Muy alto
07,Chiapas,07008,Ángel Albino Corzo,Alto
07,Chiapas,07009,Arriaga,Medio
07,Chiapas,07010,Bejucal de Ocampo,Alto
07,Chiapas,07011,Bella Vista,Alto
07,Chiapas,07012,Berriozábal,Medio
07,Chiapas,07013,Bochil,Alto
07,Chiapas,07014,El Bosque,Alto
07,Chiapas,07015,Cacahoatán,Medio
07,Chiapas,07016,Catazajá,Alto
07,Chiapas,07017,Cintalapa,Medio
07,Chiapas,07018,Coapilla,Alto
07,Chiapas,07019,Comitán de Domínguez,Bajo
07,Chiapas,07020,La Concordia,Alto
07,Chiapas,07021,Copainalá,Medio
07,Chiapas,07022,Chalchihuitán,Muy alto
07,Chiapas,07023,Chamula,Muy alto
07,Chiapas,07024,Chanal,Muy alto
07,Chiapas,07025,Chapultenango,Alto
07,Chiapas,07026,Chenalhó,Muy alto
07,Chiapas,07027,Chiapa de Corzo,Bajo
07,Chiapas,07028,Chiapilla,Alto
07,Chiapas,07029,Chicoasén,Medio
07,Chiapas,07030,Chicomuselo,Alto
07,Chiapas,07031,Chilón,Muy alto
07,Chiapas,07032,Escuintla,Alto
07,Chiapas,07033,Francisco León,Alto
07,Chiapas,07034,Frontera Comalapa,Medio
07,Chiapas,07035,Frontera Hidalgo,Alto
07,Chiapas,07036,La Grandeza,Alto
07,Chiapas,07037,Huehuetán,Alto
07,Chiapas,07038,Huixtán,Muy alto
07,Chiapas,07039,Huitiupán,Alto
07,Chiapas,07040,Huixtla,Medio
07,Chiapas,07041,La Independencia,Alto
07,Chiapas,07042,Ixhuatán,Medio
07,Chiapas,07043,Ixtacomitán,Medio
07,Chiapas,07044,Ixtapa,Alto
07,Chiapas,07045,Ixtapangajoya,Alto
07,Chiapas,07046,Jiquipilas,Medio
07,Chiapas,07047,Jitotol,Alto
07,Chiapas,07048,Juárez,Medio
07,Chiapas,07049,Larráinzar,Alto
07,Chiapas,07050,La Libertad,Medio
07,Chiapas,07051,Mapastepec,Medio
07,Chiapas,07052,Las Margaritas,Alto
07,Chiapas,07053,Mazapa de Madero,Alto
07,Chiapas,07054,Mazatán,Alto
07,Chiapas,07055,Metapa,Medio
07,Chiapas,07056,Mitontic,Muy alto
07,Chiapas,07057,Motozintla,Medio
07,Chiapas,07058,Nicolás Ruíz,Alto
07,Chiapas,07059,Ocosingo,Muy alto
07,Chiapas,07060,Ocotepec,Alto
07,Chiapas,07061,Ocozocoautla de Espinosa,Medio
07,Chiapas,07062,Ostuacán,Alto
07,Chiapas,07063,Osumacinta,Medio
07,Chiapas,07064,Oxchuc,Muy alto
07,Chiapas,07065,Palenque,Medio
07,Chiapas,07066,Pantelhó,Muy alto
07,Chiapas,07067,Pantepec,Alto
07,Chiapas,07068,Pichucalco,Medio
07,Chiapas,07069,Pijijiapan,Alto
07,Chiapas,07070,El Porvenir,Medio
07,Chiapas,07071,Villa Comaltitlán,Alto
07,Chiapas,07072,Pueblo Nuevo Solistahuacán,Alto
07,Chiapas,07073,Rayón,Alto
07,Chiapas,07074,Reforma,Bajo
07,Chiapas,07075,Las Rosas,Alto
07,Chiapas,07076,Sabanilla,Alto
07,Chiapas,07077,Salto de Agua,Muy alto
07,Chiapas,07078,San Cristóbal de las Casas,Bajo
07,Chiapas,07079,San Fernando,Medio
07,Chiapas,07080,Siltepec,Alto
07,Chiapas,07081,Simojovel,Muy alto
07,Chiapas,07082,Sitalá,Muy alto
07,Chiapas,07083,Socoltenango,Alto
07,Chiapas,07084,Solosuchiapa,Alto
07,Chiapas,07085,Soyaló,Alto
07,Chiapas,07086,Suchiapa,Medio
07,Chiapas,07087,Suchiate,Alto
07,Chiapas,07088,Sunuapa,Alto
07,Chiapas,07089,Tapachula,Bajo
07,Chiapas,07090,Tapalapa,Alto
07,Chiapas,07091,Tapilula,Bajo
07,Chiapas,07092,Tecpatán,Alto
07,Chiapas,07093,Tenejapa,Alto
07,Chiapas,07094,Teopisca,Alto
07,Chiapas,07096,Tila,Muy alto
07,Chiapas,07097,Tonalá,Bajo
07,Chiapas,07098,Totolapa,Alto
07,Chiapas,07099,La Trinitaria,Alto
07,Chiapas,07100,Tumbalá,Muy alto
07,Chiapas,07101,Tuxtla Gutiérrez,Muy bajo
07,Chiapas,07102,Tuxtla Chico,Alto
07,Chiapas,07103,Tuzantán,Alto
07,Chiapas,07104,Tzimol,Medio
07,Chiapas,07105,Unión Juárez,Medio
07,Chiapas,07106,Venustiano Carranza,Alto
07,Chiapas,07107,Villa Corzo,Alto
07,Chiapas,07108,Villaflores,Medio
07,Chiapas,07109,Yajalón,Alto
07,Chiapas,07110,San Lucas,Alto
07,Chiapas,07111,Zinacantán,Muy alto
07,Chiapas,07112,San Juan Cancuc,Muy alto
07,Chiapas,07113,Aldama,Alto
07,Chiapas,07114,Benemérito de las Américas,Alto
07,Chiapas,07115,Maravilla Tenejapa,Muy alto
07,Chiapas,07116,Marqués de Comillas,Alto
07,Chiapas,07117,Montecristo de Guerrero,Alto
07,Chiapas,07118,San Andrés Duraznal,Alto
07,Chiapas,07119,Santiago el Pinar,Muy alto
07,Chiapas,07120,Capitán Luis Ángel Vidal,Alto
07,Chiapas,07121,Rincón Chamula San Pedro,Alto
07,Chiapas,07122,El Parral,Medio
07,Chiapas,07123,Emiliano Zapata,Medio
07,Chiapas,07124,Mezcalapa,Alto
07,Chiapas,07125,Honduras de la Sierra,Alto
08,Chihuahua,08001,Ahumada,Muy bajo
08,Chihuahua,08002,Aldama,Muy bajo
08,Chihuahua,08003,Allende,Muy bajo
08,Chihuahua,08004,Aquiles Serdán,Muy bajo
08,Chihuahua,08005,Ascensión,Muy bajo
08,Chihuahua,08006,Bachíniva,Bajo
08,Chihuahua,08007,Balleza,Muy alto
08,Chihuahua,08008,Batopilas de Manuel Gómez Morín,Muy alto
08,Chihuahua,08009,Bocoyna,Alto
08,Chihuahua,08010,Buenaventura,Muy bajo
08,Chihuahua,08011,Camargo,Muy bajo
08,Chihuahua,08012,Carichí,Muy alto
08,Chihuahua,08013,Casas Grandes,Muy bajo
08,Chihuahua,08014,Coronado,Bajo
08,Chihuahua,08015,Coyame del Sotol,Bajo
08,Chihuahua,08016,La Cruz,Muy bajo
08,Chihuahua,08017,Cuauhtémoc,Muy bajo
08,Chihuahua,08018,Cusihuiriachi,Bajo
08,Chihuahua,08019,Chihuahua,Muy bajo
08,Chihuahua,08020,Chínipas,Muy alto
08,Chihuahua,08021,Delicias,Muy bajo
08,Chihuahua,08022,Dr. Belisario Domínguez,Bajo
08,Chihuahua,08023,Galeana,Bajo
08,Chihuahua,08024,Santa Isabel,Muy bajo
08,Chihuahua,08025,Gómez Farías,Muy bajo
08,Chihuahua,08026,Gran Morelos,Bajo
08,Chihuahua,08027,Guachochi,Muy alto
08,Chihuahua,08028,Guadalupe,Bajo
08,Chihuahua,08029,Guadalupe y Calvo,Muy alto
08,Chihuahua,08030,Guazapares,Muy alto
08,Chihuahua,08031,Guerrero,Bajo
08,Chihuahua,08032,Hidalgo del Parral,Muy bajo
08,Chihuahua,08033,Huejotitán,Bajo
08,Chihuahua,08034,Ignacio Zaragoza,Muy bajo
08,Chihuahua,08035,Janos,Bajo
08,Chihuahua,08036,Jiménez,Muy bajo
08,Chihuahua,08037,Juárez,Muy bajo
08,Chihuahua,08038,Julimes,Muy bajo
08,Chihuahua,08039,López,Muy bajo
08,Chihuahua,08040,Madera,Muy bajo
08,Chihuahua,08041,Maguarichi,Muy alto
08,Chihuahua,08042,Manuel Benavides,Bajo
08,Chihuahua,08043,Matachí,Bajo
08,Chihuahua,08044,Matamoros,Bajo
08,Chihuahua,08045,Meoqui,Muy bajo
08,Chihuahua,08046,Morelos,Muy alto
08,Chihuahua,08047,Moris,Medio
08,Chihuahua,08048,Namiquipa,Muy bajo
08,Chihuahua,08049,Nonoava,Alto
08,Chihuahua,08050,Nuevo Casas Grandes,Muy bajo
08,Chihuahua,08051,Ocampo,Medio
08,Chihuahua,08052,Ojinaga,Muy bajo
08,Chihuahua,08053,Praxedis G. Guerrero,Bajo
08,Chihuahua,08054,Riva Palacio,Muy bajo
08,Chihuahua,08055,Rosales,Muy bajo
08,Chihuahua,08056,Rosario,Bajo
08,Chihuahua,08057,San Francisco de Borja,Medio
08,Chihuahua,08058,San Francisco de Conchos,Muy bajo
08,Chihuahua,08059,San Francisco del Oro,Muy bajo
08,Chihuahua,08060,Santa Bárbara,Muy bajo
08,Chihuahua,08061,Satevó,Bajo
08,Chihuahua,08062,Saucillo,Muy bajo
08,Chihuahua,08063,Temósachic,Medio
08,Chihuahua,08064,El Tule,Bajo
08,Chihuahua,08065,Urique,Muy alto
08,Chihuahua,08066,Uruachi,Muy alto
08,Chihuahua,08067,Valle de Zaragoza,Bajo
09,Ciudad de México,09002,Azcapotzalco,Muy bajo
09,Ciudad de México,09003,Coyoacán,Muy bajo
09,Ciudad de México,09004,Cuajimalpa de Morelos,Muy bajo
09,Ciudad de México,09005,Gustavo A. Madero,Muy bajo
09,Ciudad de México,09006,Iztacalco,Muy bajo
09,Ciudad de México,09007,Iztapalapa,Muy bajo
09,Ciudad de México,09008,La Magdalena Contreras,Muy bajo
09,Ciudad de México,09009,Milpa Alta,Muy bajo
09,Ciudad de México,09010,Álvaro Obregón,Muy bajo
09,Ciudad de México,09011,Tláhuac,Muy bajo
09,Ciudad de México,09012,Tlalpan,Muy bajo
09,Ciudad de México,09013,Xochimilco,Muy bajo
09,Ciudad de México,09014,Benito Juárez,Muy bajo
09,Ciudad de México,09015,Cuauhtémoc,Muy bajo
09,Ciudad de México,09016,Miguel Hidalgo,Muy bajo
09,Ciudad de México,09017,Venustiano Carranza,Muy bajo
10,Durango,10001,Canatlán,Muy bajo
10,Durango,10002,Canelas,Alto
10,Durango,10003,Coneto de Comonfort,Bajo
10,Durango,10004,Cuencamé,Muy bajo
10,Durango,10005,Durango,Muy bajo
10,Durango,10006,General Simón Bolívar,Medio
10,Durango,10007,Gómez Palacio,Muy bajo
10,Durango,10008,Guadalupe Victoria,Muy bajo
10,Durango,10009,Guanaceví,Medio
10,Durango,10010,Hidalgo,Muy bajo
10,Durango,10011,Indé,Bajo
10,Durango,10012,Lerdo,Muy bajo
10,Durango,10013,Mapimí,Muy bajo
10,Durango,10014,Mezquital,Muy alto
10,Durango,10015,Nazas,Bajo
10,Durango,10016,Nombre de Dios,Muy bajo
10,Durango,10017,Ocampo,Bajo
10,Durango,10018,El Oro,Muy bajo
10,Durango,10019,Otáez,Alto
10,Durango,10020,Pánuco de Coronado,Muy bajo
10,Durango,10021,Peñón Blanco,Muy bajo
10,Durango,10022,Poanas,Muy bajo
10,Durango,10023,Pueblo Nuevo,Alto
10,Durango,10024,Rodeo,Muy bajo
10,Durango,10025,San Bernardo,Bajo
10,Durango,10026,San Dimas,Bajo
10,Durango,10027,San Juan de Guadalupe,Alto
10,Durango,10028,San Juan del Río,Muy bajo
10,Durango,10029,San Luis del Cordero,Bajo
10,Durango,10030,San Pedro del Gallo,Bajo
10,Durango,10031,Santa Clara,Bajo
10,Durango,10032,Santiago Papasquiaro,Bajo
10,Durango,10033,Súchil,Medio
10,Durango,10034,Tamazula,Muy alto
10,Durango,10035,Tepehuanes,Medio
10,Durango,10036,Tlahualilo,Muy bajo
10,Durango,10037,Topia,Alto
10,Durango,10038,Vicente Guerrero,Muy bajo
10,Durango,10039,Nuevo Ideal,Muy bajo
11,Guanajuato,11001,Abasolo,Bajo
11,Guanajuato,11002,Acámbaro,Muy bajo
11,Guanajuato,11003,San Miguel de Allende,Bajo
11,Guanajuato,11004,Apaseo el Alto,Muy bajo
11,Guanajuato,11005,Apaseo el Grande,Muy bajo
11,Guanajuato,11006,Atarjea,Alto
11,Guanajuato,11007,Celaya,Muy bajo
11,Guanajuato,11008,Manuel Doblado,Bajo
11,Guanajuato,11009,Comonfort,Medio
11,Guanajuato,11010,Coroneo,Bajo
11,Guanajuato,11011,Cortazar,Muy bajo
11,Guanajuato,11012,Cuerámaro,Bajo
11,Guanajuato,11013,Doctor Mora,Bajo
11,Guanajuato,11014,Dolores Hidalgo Cuna de la Independencia Nacional,Bajo
11,Guanajuato,11015,Guanajuato,Muy bajo
11,Guanajuato,11016,Huanímaro,Bajo
11,Guanajuato,11017,Irapuato,Muy bajo
11,Guanajuato,11018,Jaral del Progreso,Muy bajo
11,Guanajuato,11019,Jerécuaro,Medio
11,Guanajuato,11020,León,Muy bajo
11,Guanajuato,11021,Moroleón,Muy bajo
11,Guanajuato,11022,Ocampo,Bajo
11,Guanajuato,11023,Pénjamo,Bajo
11,Guanajuato,11024,Pueblo Nuevo,Bajo
11,Guanajuato,11025,Purísima del Rincón,Muy bajo
11,Guanajuato,11026,Romita,Bajo
11,Guanajuato,11027,Salamanca,Muy bajo
11,Guanajuato,11028,Salvatierra,Muy bajo
11,Guanajuato,11029,San Diego de la Unión,Medio
11,Guanajuato,11030,San Felipe,Medio
11,Guanajuato,11031,San Francisco del Rincón,Muy bajo
11,Guanajuato,11032,San José Iturbide,Muy bajo
11,Guanajuato,11033,San Luis de la Paz,Bajo
11,Guanajuato,11034,Santa Catarina,Medio
11,Guanajuato,11035,Santa Cruz de Juventino Rosas,Bajo
11,Guanajuato,11036,Santiago Maravatío,Bajo
11,Guanajuato,11037,Silao de la Victoria,Muy bajo
11,Guanajuato,11038,Tarandacuao,Muy bajo
11,Guanajuato,11039,Tarimoro,Bajo
11,Guanajuato,11040,Tierra Blanca,Alto
11,Guanajuato,11041,Uriangato,Muy bajo
11,Guanajuato,11042,Valle de Santiago,Bajo
11,Guanajuato,11043,Victoria,Medio
11,Guanajuato,11044,Villagrán,Muy bajo
11,Guanajuato,11045,Xichú,Alto
11,Guanajuato,11046,Yuriria,Bajo
12,Guerrero,12001,Acapulco de Juárez,Bajo
12,Guerrero,12002,Ahuacuotzingo,Muy alto
12,Guerrero,12003,Ajuchitlán del Progreso,Muy alto
12,Guerrero,12004,Alcozauca de Guerrero,Muy alto
12,Guerrero,12005,Alpoyeca,Medio
12,Guerrero,12006,Apaxtla,Alto
12,Guerrero,12007,Arcelia,Medio
12,Guerrero,12008,Atenango del Río,Alto
12,Guerrero,12009,Atlamajalcingo del Monte,Muy alto
12,Guerrero,12010,Atlixtac,Muy alto
12,Guerrero,12011,Atoyac de Álvarez,Medio
12,Guerrero,12012,Ayutla de los Libres,Muy alto
12,Guerrero,12013,Azoyú,Alto
12,Guerrero,12014,Benito Juárez,Bajo
12,Guerrero,12015,Buenavista de Cuéllar,Bajo
12,Guerrero,12016,Coahuayutla de José María Izazaga,Muy alto
12,Guerrero,12017,Cocula,Medio
12,Guerrero,12018,Copala,Alto
12,Guerrero,12019,Copalillo,Muy alto
12,Guerrero,12020,Copanatoyac,Muy alto
12,Guerrero,12021,Coyuca de Benítez,Alto
12,Guerrero,12022,Coyuca de Catalán,Alto
12,Guerrero,12023,Cuajinicuilapa,Alto
12,Guerrero,12024,Cualác,Alto
12,Guerrero,12025,Cuautepec,Muy alto
12,Guerrero,12026,Cuetzala del Progreso,Muy alto
12,Guerrero,12027,Cutzamala de Pinzón,Alto
12,Guerrero,12028,Chilapa de Álvarez,Muy alto
12,Guerrero,12029,Chilpancingo de los Bravo,Bajo
12,Guerrero,12030,Florencio Villarreal,Alto
12,Guerrero,12031,General Canuto A. Neri,Muy alto
12,Guerrero,12032,General Heliodoro Castillo,Muy alto
12,Guerrero,12033,Huamuxtitlán,Medio
12,Guerrero,12034,Huitzuco de los Figueroa,Alto
12,Guerrero,12035,Iguala de la Independencia,Bajo
12,Guerrero,12036,Igualapa,Muy alto
12,Guerrero,12037,Ixcateopan de Cuauhtémoc,Alto
12,Guerrero,12038,Zihuatanejo de Azueta,Muy bajo
12,Guerrero,12039,Juan R. Escudero,Medio
12,Guerrero,12040,Leonardo Bravo,Alto
12,Guerrero,12041,Malinaltepec,Muy alto
12,Guerrero,12042,Mártir de Cuilapan,Muy alto
12,Guerrero,12043,Metlatónoc,Muy alto
12,Guerrero,12044,Mochitlán,Medio
12,Guerrero,12045,Olinalá,Muy alto
12,Guerrero,12046,Ometepec,Alto
12,Guerrero,12047,Pedro Ascencio Alquisiras,Muy alto
12,Guerrero,12048,Petatlán,Medio
12,Guerrero,12049,Pilcaya,Medio
12,Guerrero,12050,Pungarabato,Bajo
12,Guerrero,12051,Quechultenango,Alto
12,Guerrero,12052,San Luis Acatlán,Muy alto
12,Guerrero,12053,San Marcos,Alto
12,Guerrero,12054,San Miguel Totolapan,Muy alto
12,Guerrero,12055,Taxco de Alarcón,Medio
12,Guerrero,12056,Tecoanapa,Alto
12,Guerrero,12057,Técpan de Galeana,Medio
12,Guerrero,12058,Teloloapan,Alto
12,Guerrero,12059,Tepecoacuilco de Trujano,Alto
12,Guerrero,12060,Tetipac,Alto
12,Guerrero,12061,Tixtla de Guerrero,Alto
12,Guerrero,12062,Tlacoachistlahuaca,Muy alto
12,Guerrero,12063,Tlacoapa,Muy alto
12,Guerrero,12064,Tlalchapa,Alto
12,Guerrero,12065,Tlalixtaquilla de Maldonado,Muy alto
12,Guerrero,12066,Tlapa de Comonfort,Alto
12,Guerrero,12067,Tlapehuala,Alto
12,Guerrero,12068,La Unión de Isidoro Montes de Oca,Alto
12,Guerrero,12069,Xalpatláhuac,Muy alto
12,Guerrero,12070,Xochihuehuetlán,Alto
12,Guerrero,12071,Xochistlahuaca,Muy alto
12,Guerrero,12072,Zapotitlán Tablas,Muy alto
12,Guerrero,12073,Zirándaro,Alto
12,Guerrero,12074,Zitlala,Muy alto
12,Guerrero,12075,Eduardo Neri,Medio
12,Guerrero,12076,Acatepec,Muy alto
12,Guerrero,12077,Marquelia,Alto
12,Guerrero,12078,Cochoapa el Grande,Muy alto
12,Guerrero,12079,José Joaquín de Herrera,Muy alto
12,Guerrero,12080,Juchitán,Muy alto
12,Guerrero,12081,Iliatenco,Muy alto
13,Hidalgo,13001,Acatlán,Medio
13,Hidalgo,13002,Acaxochitlán,Alto
13,Hidalgo,13003,Actopan,Muy bajo
13,Hidalgo,13004,Agua Blanca de Iturbide,Medio
13,Hidalgo,13005,Ajacuba,Muy bajo
13,Hidalgo,13006,Alfajayucan,Medio
13,Hidalgo,13007,Almoloya,Bajo
13,Hidalgo,13008,Apan,Muy bajo
13,Hidalgo,13009,El Arenal,Bajo
13,Hidalgo,13010,Atitalaquia,Muy bajo
13,Hidalgo,13011,Atlapexco,Medio
13,Hidalgo,13012,Atotonilco el Grande,Bajo
13,Hidalgo,13013,Atotonilco de Tula,Muy bajo
13,Hidalgo,13014,Calnali,Medio
13,Hidalgo,13015,Cardonal,Bajo
13,Hidalgo,13016,Cuautepec de Hinojosa,Bajo
13,Hidalgo,13017,Chapantongo,Medio
13,Hidalgo,13018,Chapulhuacán,Medio
13,Hidalgo,13019,Chilcuautla,Bajo
13,Hidalgo,13020,Eloxochitlán,Medio
13,Hidalgo,13021,Emiliano Zapata,Muy bajo
13,Hidalgo,13022,Epazoyucan,Bajo
13,Hidalgo,13023,Francisco I. Madero,Muy bajo
13,Hidalgo,13024,Huasca de Ocampo,Bajo
13,Hidalgo,13025,Huautla,Alto
13,Hidalgo,13026,Huazalingo,Alto
13,Hidalgo,13027,Huehuetla,Alto
13,Hidalgo,13028,Huejutla de Reyes,Medio
13,Hidalgo,13029,Huichapan,Bajo
13,Hidalgo,13030,Ixmiquilpan,Bajo
13,Hidalgo,13031,Jacala de Ledezma,Medio
13,Hidalgo,13032,Jaltocán,Medio
13,Hidalgo,13033,Juárez Hidalgo,Medio
13,Hidalgo,13034,Lolotla,Alto
13,Hidalgo,13035,Metepec,Bajo
13,Hidalgo,13036,San Agustín Metzquititlán,Bajo
13,Hidalgo,13037,Metztitlán,Medio
13,Hidalgo,13038,Mineral del Chico,Medio
13,Hidalgo,13039,Mineral del Monte,Muy bajo
13,Hidalgo,13040,La Misión,Alto
13,Hidalgo,13041,Mixquiahuala de Juárez,Muy bajo
13,Hidalgo,13042,Molango de Escamilla,Bajo
13,Hidalgo,13043,Nicolás Flores,Medio
13,Hidalgo,13044,Nopala de Villagrán,Medio
13,Hidalgo,13045,Omitlán de Juárez,Bajo
13,Hidalgo,13046,San Felipe Orizatlán,Medio
13,Hidalgo,13047,Pacula,Alto
13,Hidalgo,13048,Pachuca de Soto,Muy bajo
13,Hidalgo,13049,Pisaflores,Alto
13,Hidalgo,13050,Progreso de Obregón,Muy bajo
13,Hidalgo,13051,Mineral de la Reforma,Muy bajo
13,Hidalgo,13052,San Agustín Tlaxiaca,Muy bajo
13,Hidalgo,13053,San Bartolo Tutotepec,Muy alto
13,Hidalgo,13054,San Salvador,Bajo
13,Hidalgo,13055,Santiago de Anaya,Bajo
13,Hidalgo,13056,Santiago Tulantepec de Lugo Guerrero,Muy bajo
13,Hidalgo,13057,Singuilucan,Bajo
13,Hidalgo,13058,Tasquillo,Bajo
13,Hidalgo,13059,Tecozautla,Medio
13,Hidalgo,13060,Tenango de Doria,Medio
13,Hidalgo,13061,Tepeapulco,Muy bajo
13,Hidalgo,13062,Tepehuacán de Guerrero,Alto
13,Hidalgo,13063,Tepeji del Río de Ocampo,Muy bajo
13,Hidalgo,13064,Tepetitlán,Bajo
13,Hidalgo,13065,Tetepango,Muy bajo
13,Hidalgo,13066,Villa de Tezontepec,Muy bajo
13,Hidalgo,13067,Tezontepec de Aldama,Muy bajo
13,Hidalgo,13068,Tianguistengo,Alto
13,Hidalgo,13069,Tizayuca,Muy bajo
13,Hidalgo,13070,Tlahuelilpan,Muy bajo
13,Hidalgo,13071,Tlahuiltepa,Alto
13,Hidalgo,13072,Tlanalapa,Muy bajo
13,Hidalgo,13073,Tlanchinol,Medio
13,Hidalgo,13074,Tlaxcoapan,Muy bajo
13,Hidalgo,13075,Tolcayuca,Muy bajo
13,Hidalgo,13076,Tula de Allende,Muy bajo
13,Hidalgo,13077,Tulancingo de Bravo,Muy bajo
13,Hidalgo,13078,Xochiatipan,Muy alto
13,Hidalgo,13079,Xochicoatlán,Bajo
13,Hidalgo,13080,Yahualica,Alto
13,Hidalgo,13081,Zacualtipán de Ángeles,Bajo
13,Hidalgo,13082,Zapotlán de Juárez,Muy bajo
13,Hidalgo,13083,Zempoala,Muy bajo
13,Hidalgo,13084,Zimapán,Bajo
14,Jalisco,14001,Acatic,Muy bajo
14,Jalisco,14002,Acatlán de Juárez,Muy bajo
14,Jalisco,14003,Ahualulco de Mercado,Muy bajo
14,Jalisco,14004,Amacueca,Bajo
14,Jalisco,14005,Amatitán,Muy bajo
14,Jalisco,14006,Ameca,Muy bajo
14,Jalisco,14007,San Juanito de Escobedo,Muy bajo
14,Jalisco,14008,Arandas,Muy bajo
14,Jalisco,14009,El Arenal,Muy bajo
14,Jalisco,14010,Atemajac de Brizuela,Bajo
14,Jalisco,14011,Atengo,Bajo
14,Jalisco,14012,Atenguillo,Muy bajo
14,Jalisco,14013,Atotonilco el Alto,Muy bajo
14,Jalisco,14014,Atoyac,Bajo
